age,gender,height,weight,steps,hear_rate,calories,distance,entropy_heart,entropy_setps,resting_heart,corr_heart_steps,norm_heart,intensity_karvonen,sd_norm_heart,steps_times_distance,device
25,1,160.0,75.0,95.0,75.2656511904762,9.83407380568975,0.483035619047619,6.2667865406949,6.2667865406949,60.9712310672515,1.0,14.2944201232247,0.1066518795707,6.1003975850312,45.8883838095238,apple watch
18,1,183.0,70.3,8.40890688259109,69.5287367603157,58.5,12.2955465587045,5.07630453185925,4.92071874902894,45.3596552570237,1.0,24.1690815032921,0.154296656732657,1.97771697761225,103.392106082709,fitbit
30,0,164.0,68.0,15.8023166023166,70.0,0.863,0.0123232277992278,6.02643884482632,6.14974711950468,69.6,1.0,0.400000000000006,0.0033222591362126,2.68165291297719,0.194735547245867,apple watch
56,1,164.0,62.0,5.125,97.5,0.248166666666667,0.00428,5.74590659848425,5.90944045280115,65.0,-0.0042549630615677,32.5,0.328282828282828,7.46448378015518,0.021935,apple watch
49,0,152.0,48.6,8.0,78.0,0.238666666666667,0.007625,6.14214722366453,5.78784479304888,60.8461538461538,0.278723730928262,17.1538461538462,0.155726256983241,30.3592284684897,0.061,apple watch
30,0,168.0,56.0,4.18421052631579,63.8852043830114,24.5,274.602339181287,6.18982455888002,6.18982455888002,64.2704087660228,1.0,-0.385204383011398,-0.0030637527667973,39.1925299850935,1148.99399815328,fitbit
30,1,182.0,80.0,77.0,94.5,14.7744,0.03965,5.9137627884883,5.9419318025728,69.6,-0.340258074408659,24.9,0.206810631229236,9.74495819819997,3.05305,apple watch
23,1,178.0,77.3,7.01224489795918,70.1746370701058,15.2316,0.0053410612244898,5.94389276489377,6.20945336562895,55.0,1.0,15.1746370701058,0.106863641338773,1.47442176945257,0.0374528293211162,apple watch
25,1,160.0,75.0,29.7142857142857,68.6666666666667,20.164,0.357325714285714,6.2667865406949,6.2667865406949,60.9712310672515,0.980280996362251,7.69543559941521,0.0574162969688734,2.96006660529209,10.6176783673469,apple watch
28,1,176.0,72.0,10.0933014354067,77.2668305577995,1.0,15.6901913875598,6.4757334309664,6.4757334309664,75.6785003141462,1.0,1.58833024365325,0.0136546575477689,0.0608722610711465,158.365831253863,fitbit
25,0,157.5,59.1,92.0,97.6666666666667,0.756,0.03648,6.1076327780581,6.02544099723618,97.0,-0.24395042364342,0.666666666666671,0.0068027210884354,1.25390797524398,3.35616,apple watch
25,0,166.0,68.0,1.0,25.0,14.5,1.0,6.13875352380037,2.46624789731273,15.0,1.0,10.0,0.0555555555555556,11.085352341902,1.0,fitbit
20,1,180.0,79.3,248.083333333333,85.0,1.036,0.0805063888888889,6.24792751344359,6.16898014502253,75.0,-0.958946891700551,10.0,0.08,3.30305599201245,19.9722933101852,apple watch
30,0,168.0,56.0,132.0,157.416666666667,0.611,0.05607,6.13503003833207,6.08023551778413,72.0,1.0,85.416666666667,0.723870056497178,34.2944881049683,7.40124,apple watch
25,0,157.5,59.1,66.0,97.0,0.756,0.02404,6.1076327780581,6.02544099723618,97.0,-0.0321441352588223,0.0,0.0,1.07304404959718,1.58664,apple watch
26,1,182.0,74.0,7.58646616541353,76.7986608838113,69.0,15.718045112782,6.4093909361377,6.4093909361377,75.6823299229314,1.0,1.11633096087986,0.0094350316411126,0.0637709401697733,119.244417434564,fitbit
30,0,168.0,56.0,92.0,102.285714285714,0.621,0.0405,6.13503003833207,6.08023551778413,72.0,0.233521782818427,30.2857142857143,0.256658595641647,2.579451768995,3.726,apple watch
26,1,182.0,74.0,253.527777777778,76.2929421227197,18.593,0.147017222222222,6.385861524373,6.4093909361377,74.6484767857143,-1.0,1.64446533700546,0.0137783355647079,0.110865790197809,37.2729496450617,apple watch
23,1,178.0,77.3,8.68493150684932,77.00380725579,71.0,15.7058399423216,6.20945336562895,6.20945336562895,75.6707886361816,1.0,1.33301861960841,0.0109867904408545,0.0733802599213828,136.404144156601,fitbit
19,1,183.0,65.7,4.9375,90.1666666666667,0.252,0.00391,6.3037807481771,6.2784642924809,34.1538461538462,0.162154888955704,56.0128205128205,0.335715383433226,21.8284061231496,0.019305625,apple watch
36,1,173.0,85.7,181.0,93.4,12.324,0.1303175,5.94580775746237,5.92898191289701,71.0,-0.59741772656699,22.4,0.198230088495575,12.0765562093067,23.5874675,apple watch
19,1,183.0,65.7,9.53846153846154,77.1632101816313,3.5,15.6963562753036,6.3037807481771,6.3037807481771,75.6661277319172,1.0,1.49708244971407,0.0119447554170503,0.0686763971059075,149.719090625973,fitbit
20,1,180.0,79.3,9.62105263157895,77.1786346674768,3.5,15.6954385964912,6.24792751344359,6.24792751344359,75.6688497000076,1.0,1.50978496746922,0.0121432558439806,0.0714234529901459,151.006640812558,fitbit
39,0,173.0,70.0,173.242857142857,77.0,2.51858961640212,0.135909532467532,6.09548535716255,5.88868835710486,73.6666666666667,1.0,3.33333333333333,0.031055900621118,31.8676171297265,23.5453557176252,apple watch
36,0,157.5,53.6,16.6896551724138,85.6694916666667,20.1415862068966,0.0091386206896551,6.00867999485291,6.1038848972456,78.8234467592592,1.0,6.84604490740743,0.0650909798473561,0.560200818596743,0.152520428061831,apple watch
27,1,176.0,81.8,1.63365650969529,145.221536696606,18.0,1.96606648199446,6.2667865406949,6.2667865406949,79.2787431097681,1.0,65.9427935868379,0.579863390452045,24.7675567908277,3.21187730680397,fitbit
53,0,143.0,49.2,9.74736842105263,77.2022250575935,2.5,15.6940350877193,6.24792751344359,6.24792751344359,75.6688497000076,1.0,1.53337535758592,0.0167891825795394,0.0714234529901462,152.975542012927,fitbit
36,1,173.0,85.7,1.0,55.0,2.5,1.0,3.6753330197766,0.384455917167495,14.5555555555556,1.0,40.4444444444444,0.238688524590164,21.0447560499438,1.0,fitbit
53,0,143.0,49.2,6.71578947368421,76.6360556947926,79.0,15.7277192982456,6.24792751344359,6.24792751344359,75.6688497000076,1.0,0.967205994784976,0.0105900997809403,0.0714234529901428,105.624051708218,fitbit
22,0,168.0,62.0,35.0,58.0,63.5,320.0,4.43715733473776,3.39010261822172,10.1111111111111,0.513898043311698,47.8888888888889,0.254878769958604,4.67514865914533,11200.0,fitbit
29,0,159.0,55.0,1.15789473684211,75.5980785296575,5.0,15.7894736842105,6.20945336562895,3.57604542570886,10.0,1.0,65.5980785296575,0.362420323368273,33.1435032057158,18.2825484764543,fitbit
25,0,160.0,61.0,39.2561983471075,75.2266951388889,0.604,0.0296851239669421,6.20945336562895,5.82749846689259,75.2266951388889,0.296783310186619,0.0,0.0,4.83181174485737,1.16532511440475,apple watch
25,0,160.0,57.7,563.706493506494,92.0,14.7689333333333,0.30908425974026,6.14214722366453,6.02055156391226,78.5313023809524,-0.832178022769505,13.4686976190476,0.115642210262381,9.32070939267856,174.232804256232,apple watch
25,0,160.0,52.5,5.0,103.75,0.236,0.0031733333333333,6.15719709065712,6.15719709065712,88.0,-0.530233938805546,15.75,0.147196261682243,2.20697896973204,0.0158666666666667,apple watch
19,0,172.0,72.5,6.53333333333333,92.3793103448276,17.965,0.0042006666666666,5.94026879772836,6.10852445677817,78.25,-1.0,14.1293103448276,0.115106397921202,0.522008681740947,0.0274443555555556,apple watch
25,0,160.0,57.7,8.46108228317272,91.2564039205997,73.0,12.3750926612305,6.16992500144231,6.16992500144231,79.1034885549341,-1.0,12.1529153656655,0.104860061913304,2.62819846501244,104.706677268558,fitbit
26,1,182.0,74.0,8.37593984962406,76.9461008220407,52.5,15.7092731829574,6.4093909361377,6.4093909361377,75.6823299229314,1.0,1.26377089910929,0.0106811678955993,0.0637709401697699,131.579927261763,fitbit
23,0,160.0,65.9,13.578125,96.6448327380952,7.69913333333333,0.010572,6.20945336562895,6.20945336562895,79.2416369047619,-0.300034339556888,17.4031958333333,0.147787344999508,0.824856087854795,0.1435479375,apple watch
37,1,183.0,115.0,526.0,69.5,0.756,0.194863333333333,5.89622599274412,5.86805697865961,57.75,-0.0832301347773539,11.75,0.093812375249501,6.51537950299345,102.498113333333,apple watch
29,0,163.0,61.0,3.00657894736842,34.5904217614744,1.0,4.05921052631579,6.18982455888002,6.18982455888002,26.3352235808376,1.0,8.25519818063679,0.0501333579661431,2.27216851770454,12.2043369113573,fitbit
22,0,168.0,62.0,663.75,56.4666666666667,12.105875,0.4358825,6.07516462508239,6.15308670300447,56.2,-0.951101445699468,0.266666666666666,0.001880582980724,0.201843356939832,289.317009375,apple watch
36,1,173.0,85.7,90.0,100.666666666667,9.75333333333333,0.0587,5.94580775746237,5.92898191289701,71.0,-0.406520147779882,29.6666666666667,0.262536873156342,7.90751791058185,5.283,apple watch
33,0,163.7,60.5,113.333333333333,64.0,0.471,0.0501183333333333,6.19529593449622,5.95845382923306,60.0,0.499524499088077,4.0,0.031496062992126,28.1101644483159,5.68007777777778,apple watch
28,1,176.0,72.0,6.43301435406699,76.5832453896449,71.0,15.7308612440191,6.4757334309664,6.4757334309664,75.6785003141462,1.0,0.904745075498681,0.0077779694892354,0.0608722610711465,101.196856184611,fitbit
26,1,182.0,74.0,355.111111111111,76.1830888266998,15.0256,0.204853888888889,6.385861524373,6.4093909361377,74.6484767857143,-1.0,1.53461204098555,0.0128579175167315,0.110865790197808,72.7458920987654,apple watch
22,1,185.0,79.4,4.36842105263158,51.8177967592593,15.8116875,0.0031760526315789,6.2341201675802,6.25976119322122,40.6363636363636,-1.0,11.1814331228956,0.0710547454372338,4.48018134155219,0.0138743351800554,apple watch
32,1,180.0,72.7,13.3857142857143,65.1428571428571,5.24773333333333,0.0103234285714286,6.16992500144231,6.16992500144231,62.8571428571429,-0.999969372364998,2.28571428571428,0.0182648401826484,6.87072930104539,0.138186465306122,apple watch
32,1,180.0,72.7,4.76056338028169,76.2709030365072,71.0,15.7494440326168,6.16992500144231,6.16992500144231,75.6728368081963,1.0,0.598066228310856,0.0053243241555885,0.0754473094966322,74.9762265214713,fitbit
19,0,172.0,72.5,8.98214285714286,89.6194146464646,15.067,0.0066105357142857,5.94026879772836,6.10852445677817,78.25,-1.0,11.3694146464646,0.0926225225781233,2.41477268812258,0.0593767761479592,apple watch
37,0,157.0,58.0,5.57894736842105,115.53125,0.267833333333333,0.0048194736842105,6.0588138903312,5.90944045280115,68.0,0.564976741594803,47.53125,0.413315217391304,8.26321231091835,0.0268875900277008,apple watch
36,0,172.0,86.4,100.0,108.457386363636,0.756,0.07645,6.33985000288463,6.05565802746915,78.5313023809524,-0.0258342576872984,29.926083982684,0.283743752016137,16.9683175546246,7.645,apple watch
49,0,152.0,48.6,1.0,47.7777777777778,14.5,1.0,6.11436944588676,0.420654540261436,13.7777777777778,1.0,34.0,0.216254416961131,4.05125068611753,1.0,fitbit
30,1,182.0,80.0,107.0,91.6923076923077,0.756,0.07969,5.9137627884883,5.9419318025728,69.6,0.107172257541526,22.0923076923077,0.183490927676974,2.14808651969271,8.52683,apple watch
20,1,184.0,77.3,2.98333333333333,91.8571428571428,0.40475,0.0015341666666666,6.18982455888002,5.97064647668824,76.1387008333333,-0.263635074512144,15.7184420238095,0.12690357786946,4.2551365370401,0.0045769305555555,apple watch
36,0,172.0,86.4,2.10526315789474,75.7750064555328,28.0,15.7789473684211,6.33985000288463,6.33985000288463,75.6865424925951,1.0,0.0884639629376522,0.0008167402737707,0.0669594871782595,33.218836565097,fitbit
31,0,158.0,59.1,1.0,132.0,63.5,1.0,5.97483688841512,2.92930920791673,14.2222222222222,0.175742065647803,117.777777777778,0.673871582962492,39.7097774211781,1.0,fitbit
36,0,172.0,86.4,6.60526315789474,76.6154141034404,77.0,15.7289473684211,6.33985000288463,6.33985000288463,75.6865424925951,1.0,0.92887161084532,0.0085757728745924,0.0669594871782608,103.893836565097,fitbit
22,1,185.0,79.4,10.6315789473684,77.3673577884105,1.0,15.6842105263158,6.28540221886225,6.28540221886225,75.6670114877907,1.0,1.70034630061976,0.0138993277389774,0.874283460877318,166.747922437673,fitbit
25,0,160.0,52.5,3.24948735475051,75.9886986257458,47.0,15.7662337662338,6.28540221886225,6.28540221886225,75.6670114877907,1.0,0.321687137955095,0.0026957100627894,0.0695682983670245,51.2321772554172,fitbit
48,1,170.0,88.0,115.0,89.878787878788,0.7555,0.04828,6.3037807481771,5.87005084303166,78.8333333333333,0.705854227223224,11.0454545454547,0.118555862741911,7.65306392743913,5.5522,apple watch
20,1,168.0,65.4,419.5,80.0,17.9962,0.27703,6.2216117239699,6.11634856607516,59.0,1.0,21.0,0.148936170212766,7.52870437347099,116.214085,apple watch
25,1,160.0,75.0,56.0,38.8888888888889,16.0,137.0,6.1628904367988,4.23209672936501,6.125,0.803811322858479,32.7638888888889,0.173468637399809,32.9479307404064,7672.0,fitbit
26,1,182.0,74.0,15.7647058823529,76.6591197761194,17.4796666666667,0.0115270588235294,6.385861524373,6.4093909361377,74.6484767857143,-0.696682498626238,2.01064299040512,0.0168463957246291,0.110865790197806,0.181720692041522,apple watch
27,1,176.0,81.8,2.01385041551247,142.35445871457,18.0,2.54570637119114,6.2667865406949,6.2667865406949,79.2787431097681,-1.0,63.0757156048014,0.55465193869326,2.89350322251257,5.126671833396,fitbit
19,1,183.0,65.7,7.125,37.2307692307692,0.785611111111111,0.00546,6.3037807481771,6.2784642924809,34.1538461538462,-0.85791474828573,3.07692307692308,0.0184416781927156,23.0135176846043,0.0389025,apple watch
27,1,176.0,81.8,9.11080332409972,88.8356697165562,63.5,13.3656509695291,6.2667865406949,6.2667865406949,79.2787431097681,-1.0,9.5569266067881,0.0840381725292819,2.89350322251257,121.771817281942,fitbit
31,0,158.0,59.1,5.33333333333333,123.0,0.252,0.0045408333333333,6.19529593449622,6.0011526778888,84.2,0.176892092829613,38.8,0.370229007633588,11.23168225663,0.0242177777777777,apple watch
29,0,159.0,55.0,186.5,103.386807313368,1.035,0.0786366666666665,6.20945336562895,5.9728347844894,80.6215134982639,-0.947133681767207,22.7652938151041,0.206247562696432,3.28215951811587,14.6657383333333,apple watch
26,1,182.0,74.0,731.857142857143,86.0,0.756,0.044085,6.385861524373,6.4093909361377,74.6484767857143,0.456989473726266,11.3515232142857,0.0951099986709429,8.69626356546304,32.2639221428571,apple watch
23,1,181.0,95.2,8.41695146958305,76.9537600396111,83.0,15.7088174982912,6.28540221886225,6.28540221886225,75.6670114877907,1.0,1.28674855182035,0.0106051006210143,0.0695682983670221,132.220354527654,fitbit
18,1,180.3,90.0,588.714285714286,82.625,4.4916,0.48208,6.18982455888002,5.98770281227504,79.0,0.0765130339274672,3.625,0.0294715447154472,14.0421601449283,283.807382857143,apple watch
36,0,172.0,86.4,8.5,76.969269955191,73.0,15.7078947368421,6.33985000288463,6.33985000288463,75.6865424925951,1.0,1.28272746259591,0.0118427339696752,0.0669594871782595,133.517105263158,fitbit
37,1,183.0,115.0,139.0,75.2,0.756,0.12011,5.89622599274412,5.86805697865961,57.75,0.756560661447441,17.45,0.139321357285429,10.3535048040939,16.69529,apple watch
49,0,152.0,48.6,1.0,13.7777777777778,2.0,1.0,6.11436944588676,0.420654540261436,13.7777777777778,0.510867080463618,0.0,0.0,42.4980611104327,1.0,fitbit
30,1,182.0,80.0,10.7714285714286,71.0,0.344532850241546,0.0083268571428571,5.9137627884883,5.9419318025728,69.6,1.0,1.40000000000001,0.0116279069767442,19.7332745593017,0.0896921469387755,apple watch
18,1,183.0,70.3,12.125,64.75,18.1861333333333,0.0069275,6.22881869049588,6.17548535716255,58.1343333333333,-0.101512388308427,6.61566666666666,0.0459850276994511,1.70428569940403,0.0839959375,apple watch
23,0,177.8,85.0,12.0626139817629,78.4555248559469,4.57026965811966,0.008869291793313,6.20945336562895,6.18242633860192,78.4565921450315,1.0,-0.0010672890845882,-9.00336091142215e-06,5.29208652007526,0.106986843194353,apple watch
18,1,183.0,70.3,182.542857142857,139.794117647059,8.42446666666667,0.0396731176470588,6.22881869049588,6.17548535716255,58.1343333333333,0.904556832657296,81.6597843137255,0.567611343316048,18.8211107232084,7.24204424705882,apple watch
27,1,176.0,81.8,19.781954887218,65.0803571428571,14.821,0.0151891729323308,6.2667865406949,6.2667865406949,55.9553571428571,-1.0,9.12499999999999,0.0665841422893999,1.97337924865283,0.300471533721522,apple watch
33,0,163.7,60.5,7.47368421052632,76.7775980354928,1.0,15.719298245614,6.24792751344359,6.24792751344359,75.6688497000076,1.0,1.10874833548522,0.0099590126617535,0.0714234529901439,117.4810710988,fitbit
20,1,184.0,77.3,151.007142857143,109.857142857143,0.356,0.153455714285714,6.18982455888002,5.97064647668824,76.1387008333333,0.146729880261701,33.7184420238097,0.27222742091893,17.079262420468,23.1729089693878,apple watch
31,0,158.0,59.1,4.52173913043478,110.2,0.252,0.0034365217391304,6.19529593449622,6.0011526778888,84.2,-0.731446241255549,26.0,0.248091603053435,5.93879280908165,0.0155390548204158,apple watch
56,1,164.0,62.0,10.4959229058562,76.6988034533624,1.0,15.477390659748,6.16992500144231,6.16992500144231,32.5742173401921,1.0,44.1245861131703,0.33573767049488,13.1141991274301,162.449499148533,fitbit
32,1,177.0,76.7,7.96293550778354,76.8689692648181,56.5,15.713862120089,6.16992500144231,6.16992500144231,75.6728368081963,1.0,1.19613245662173,0.0106486483111772,0.0754473094966322,125.128470640471,fitbit
19,1,183.0,65.7,10.5194805194805,70.3813561111111,0.172,0.0081225974025974,6.3037807481771,6.2784642924809,34.1538461538462,0.976891825914972,36.2275099572649,0.217131226115465,6.06633047565168,0.0854455051442064,apple watch
22,1,185.0,79.4,4.84894053315106,76.2874081109898,69.0,15.7484620642515,6.28540221886225,6.28540221886225,75.6670114877907,1.0,0.620396623199099,0.0050713763371944,0.0695682983670221,76.3633560381411,fitbit
31,1,191.0,105.7,412.5,67.0,0.459666666666667,0.0714414285714286,5.36290116344462,5.78784479304888,66.0,-0.486509235977321,1.0,0.008130081300813,0.64117946872238,29.4695892857143,apple watch
29,0,163.0,61.0,9.56140350877193,71.3635772934019,1.0,14.0526315789474,6.18982455888002,6.18982455888002,26.3352235808376,1.0,45.0283537125643,0.273454679815326,2.27216851770454,134.362880886427,fitbit
24,0,165.0,43.0,1.81578947368421,75.7209451448487,89.0,15.7821637426901,6.18982455888002,6.18982455888002,75.6717984987722,1.0,0.0491466460764798,0.0004084383001102,0.0745714270705376,28.6570867959372,fitbit
37,1,183.0,115.0,96.0,76.5,0.6125,0.03648,5.89622599274412,5.86805697865961,57.75,-0.224547876942327,18.75,0.149700598802395,5.90762219509677,3.50208,apple watch
30,0,168.0,56.0,8.14473684210526,72.1670986177565,66.5,115.552631578947,6.18982455888002,6.18982455888002,64.2704087660228,1.0,7.89668985173374,0.0628069317193464,0.583132093312186,941.145775623269,fitbit
19,0,172.0,72.5,7.6,91.0,8.7442,0.005102,5.94026879772836,6.10852445677817,78.25,-0.843949140057983,12.75,0.103869653767821,5.8557831974549,0.0387752,apple watch
23,0,177.8,85.0,10.6204986149584,38.6310732972783,54.5,219.313019390582,6.20945336562895,2.20373896909737,15.75,-1.0,22.8810732972783,0.126240404398777,7.99451189155262,2329.21361868003,fitbit
35,0,160.0,75.9,8.59387755102041,120.986682936508,0.93695202991453,0.0071900408163265,6.20945336562895,6.20945336562895,66.0,-0.559557427842113,54.9866829365079,0.462072965853008,16.510649399667,0.061790330362349,apple watch
25,0,160.0,52.5,5.90909090909091,136.0,0.252166666666667,0.0047318181818181,6.15719709065712,6.15719709065712,88.0,-0.804732370801801,48.0,0.448598130841121,29.331476238109,0.0279607438016529,apple watch
20,1,168.0,65.4,6.6,82.4753911858974,18.0103333333333,0.005578,6.2216117239699,6.11634856607516,59.0,0.818559540844606,23.4753911858974,0.166492136070195,0.264722010296716,0.0368148,apple watch
29,0,159.0,55.0,6.31578947368421,57.2947900053163,63.5,138.342105263158,6.20945336562895,3.57604542570886,10.0,1.0,47.2947900053163,0.261297182349814,5.52479245055735,873.739612188366,fitbit
56,1,164.0,62.0,8.05411415863603,64.6648254224978,73.0,11.7546330615271,6.16992500144231,6.16992500144231,32.5742173401921,1.0,32.0906080823057,0.244172851269004,2.02414876924159,94.6731565704162,fitbit
36,0,157.5,53.6,246.583673469388,87.0,0.863,0.130072489795918,6.00867999485291,6.1038848972456,78.8234467592592,1.0,8.17655324074077,0.0777412169233697,15.5426192995964,32.073752351187,apple watch
20,1,180.0,79.3,10.6806722689076,79.3439990362811,6.39021909722222,0.0083719327731092,6.24792751344359,6.16898014502253,75.0,-0.992786717705232,4.34399903628115,0.0347519922902492,0.843004981620211,0.0894178702069063,apple watch
29,0,163.0,61.0,1.13377192982456,24.0838058952094,1.0,1.20394736842105,6.18982455888002,6.18982455888002,26.3352235808376,1.0,-2.25141768562822,-0.0136727339907663,8.97090689670959,1.36500173130194,fitbit
39,0,173.0,70.0,93.0,79.6923076923077,0.756,0.0335,6.09548535716255,5.88868835710486,73.6666666666667,-0.694188418378269,6.02564102564102,0.0561395126612518,1.86316944867538,3.1155,apple watch
36,0,172.0,86.4,540.083333333333,89.9019373015874,0.46,0.207970555555556,6.33985000288463,6.05565802746915,78.5313023809524,-0.445158583833392,11.370634920635,0.107810517976677,3.85135527228213,112.32143087963,apple watch
29,0,159.0,55.0,1.0,136.857142857143,95.5,1.0,6.20945336562895,3.57604542570886,10.0,0.0963928654623344,126.857142857143,0.700868192580901,9.29708912518941,1.0,fitbit
31,0,158.0,59.1,5.83514492753623,114.125,0.517,0.0048160507246376,6.19529593449622,6.0011526778888,84.2,0.634825457385724,29.925,0.285543893129771,17.9276309026573,0.0281023539566268,apple watch
25,0,160.0,57.7,97.0,98.9090909090908,0.756,0.07958,6.14214722366453,6.02055156391226,78.5313023809524,0.251685440071887,20.3777885281384,0.174963650703739,9.39488377054953,7.71926,apple watch
33,0,163.7,60.5,726.15,64.5,1.1215,0.267213333333334,6.19529593449622,5.95845382923306,60.0,-0.82270731586277,4.5,0.0354330708661417,22.6403442738346,194.036962,apple watch
56,1,164.0,62.0,9.5,81.0222222222222,0.2362,0.00789,5.74590659848425,5.90944045280115,65.0,0.382853977462594,16.0222222222222,0.161840628507295,37.6677377437941,0.074955,apple watch
25,0,166.0,68.0,469.0,118.333333333333,0.61,0.0249158333333333,6.17548535716255,5.84189135704716,77.0397625,-0.866808929243247,41.293570833333,0.350063476545077,24.4030363931333,11.6855258333333,apple watch
25,0,160.0,52.5,4.73684210526316,111.25,0.288166666666667,0.0044886315789473,6.15719709065712,6.15719709065712,88.0,-0.648863963007996,23.25,0.217289719626168,2.35167869003812,0.0212619390581718,apple watch
19,0,172.0,72.5,7.70588235294118,76.8209627232073,2.0,15.7167182662539,6.10852445677817,6.10852445677817,75.6761349675436,1.0,1.1448277556637,0.0091349541076411,0.0787758672685416,121.111181934074,fitbit
27,1,176.0,81.8,11.2005012531328,83.7142857142857,2.65016666666667,0.008653634085213,6.2667865406949,6.2667865406949,55.9553571428571,1.0,27.7589285714285,0.202553912306991,10.9634500213728,0.0969250394155816,apple watch
53,0,143.0,49.2,4.41176470588235,82.2674418604651,0.172,0.0034835294117647,6.2216117239699,6.24792751344359,66.8177967592593,1.0,15.4496451012059,0.15421546543631,0.950541390239909,0.0153685121107267,apple watch
37,0,157.0,58.0,6.83320978502595,61.645019505657,69.0,9.8932542624166,6.16992500144231,6.16992500144231,39.7460483261076,1.0,21.8989711795494,0.152868182159476,1.70006225246496,67.6026818316948,fitbit
20,1,168.0,65.4,1.0,129.142857142857,1.0,1.0,5.93858836864981,2.17979918652911,130.428571428571,1.0,-1.28571428571399,-0.0184804928131374,1.0,1.0,fitbit
36,0,157.5,53.6,8.87518796992481,80.6737291666666,21.6083604302832,0.0049284812030075,6.00867999485291,6.1038848972456,78.8234467592592,-1.0,1.85028240740741,0.0175921567155016,0.56020081859674,0.0437411970829329,apple watch
53,0,143.0,49.2,10.5052631578947,77.3437673982937,1.0,15.6856140350877,6.24792751344359,6.24792751344359,75.6688497000076,1.0,1.67491769828617,0.0183389532791892,0.809914177192741,164.781503231764,fitbit
23,1,178.0,77.3,1.41744772891132,75.6465519340069,25.5,15.7865897620764,6.20945336562895,6.20945336562895,75.6707886361816,1.0,-0.0242367021747043,-0.0001997598261974,0.805887564128694,22.3766658055099,fitbit
37,0,157.0,58.0,7.9184581171238,66.1371161578723,5.0,11.5478131949592,6.16992500144231,6.16992500144231,39.7460483261076,1.0,26.3910678317647,0.184225757987061,1.70006225246496,91.4408751286542,fitbit
22,1,185.0,79.4,1.40396445659604,75.6440338350796,6.5,15.7867395762133,6.28540221886225,6.28540221886225,75.6670114877907,1.0,-0.0229776527110772,-0.0001878287532294,0.810297170850366,22.1640212505414,fitbit
18,1,183.0,70.3,9.70546558704453,74.101265693371,1.0,14.2722672064777,5.07630453185925,4.92071874902894,45.3596552570237,1.0,28.7416104363473,0.183487916114511,1.97771697761225,138.518998221574,fitbit
